timestamp,frame,cx,cy,x1,y1,x2,y2,confidence
2025-12-15 18:48:20,559,177,313,132,252,222,374,0.5726187229156494
2025-12-15 18:48:20,559,356,260,318,210,395,310,0.5444319248199463
2025-12-15 18:48:20,560,230,147,197,118,264,177,0.8186606764793396
2025-12-15 18:48:20,560,163,158,125,123,201,194,0.7380487322807312
2025-12-15 18:48:20,560,290,180,252,139,328,221,0.7147427201271057
2025-12-15 18:48:20,560,194,277,0,120,389,435,0.7072880268096924
2025-12-15 18:48:20,560,171,229,134,197,209,262,0.6075487732887268
2025-12-15 18:48:20,560,177,313,132,252,222,374,0.5726187229156494
2025-12-15 18:48:20,560,356,260,318,210,395,310,0.5444319248199463
2025-12-15 18:48:21,561,164,164,127,130,202,199,0.7874611616134644
2025-12-15 18:48:21,561,231,155,200,123,263,188,0.7717773914337158
2025-12-15 18:48:21,561,289,184,251,145,327,224,0.7576160430908203
2025-12-15 18:48:21,561,212,278,35,124,390,432,0.6942635178565979
2025-12-15 18:48:21,561,168,230,129,198,208,262,0.5792689323425293
2025-12-15 18:48:21,561,175,313,133,253,217,373,0.5225658416748047
2025-12-15 18:48:21,561,354,261,317,214,392,309,0.5075981020927429
2025-12-15 18:48:21,562,163,165,126,132,200,198,0.7772648334503174
2025-12-15 18:48:21,562,344,256,309,212,379,301,0.7157891392707825
2025-12-15 18:48:21,562,284,183,251,146,317,221,0.6817630529403687
2025-12-15 18:48:21,562,226,160,196,126,257,195,0.6747162342071533
2025-12-15 18:48:21,562,202,276,35,126,369,426,0.6469492316246033
2025-12-15 18:48:21,562,174,237,140,202,208,272,0.534755289554596
2025-12-15 18:48:21,562,177,311,137,254,218,368,0.5307348370552063
2025-12-15 18:48:21,563,200,270,37,128,363,413,0.6776930689811707
2025-12-15 18:48:21,563,174,309,129,254,219,364,0.6662825345993042
2025-12-15 18:48:21,563,165,237,126,204,204,270,0.5957943797111511
2025-12-15 18:48:21,564,162,261,23,124,302,399,0.5025278925895691
2025-12-15 18:48:30,646,162,307,88,212,237,402,0.9464619755744934
2025-12-15 18:48:30,647,162,307,88,212,237,402,0.9464619755744934
2025-12-15 18:48:30,648,167,307,92,210,242,405,0.9546658992767334
2025-12-15 18:48:30,649,170,309,94,211,246,408,0.9503800272941589
2025-12-15 18:48:30,650,173,312,96,214,250,411,0.9512563943862915
2025-12-15 18:48:30,651,174,315,97,216,251,414,0.9321548938751221
2025-12-15 18:48:31,652,174,316,97,217,251,415,0.9270710349082947
2025-12-15 18:48:31,653,176,316,99,218,253,415,0.9251880645751953
2025-12-15 18:48:31,654,177,314,100,217,254,411,0.9190213084220886
2025-12-15 18:48:31,655,177,312,100,216,255,409,0.9236756563186646
2025-12-15 18:48:31,656,178,312,101,215,255,409,0.9239543080329895
2025-12-15 18:48:31,657,177,311,100,215,254,407,0.9235813617706299
2025-12-15 18:48:31,658,176,310,99,214,253,406,0.9345266222953796
2025-12-15 18:48:31,659,173,310,97,212,250,408,0.9478442072868347
2025-12-15 18:48:31,660,173,310,97,212,250,408,0.9528602361679077
2025-12-15 18:48:32,661,170,306,94,210,247,403,0.9509574770927429
2025-12-15 18:48:32,662,169,303,93,207,245,399,0.9472891092300415
2025-12-15 18:48:32,663,166,299,92,205,241,394,0.9350475668907166
2025-12-15 18:48:32,664,164,297,90,204,238,391,0.9210936427116394
2025-12-15 18:48:32,665,163,297,89,204,237,391,0.9265803694725037
2025-12-15 18:48:32,666,161,298,88,204,235,392,0.9255316853523254
2025-12-15 18:48:32,667,160,295,88,204,233,386,0.9307474493980408
2025-12-15 18:48:34,685,161,278,88,187,235,370,0.9439577460289001
2025-12-15 18:48:34,686,167,285,94,192,241,379,0.9293113946914673
2025-12-15 18:48:34,687,168,288,94,193,242,383,0.9180386066436768
2025-12-15 18:48:35,688,169,291,94,196,245,386,0.9161999821662903
2025-12-15 18:48:35,689,169,291,94,196,245,386,0.9161999821662903
2025-12-15 18:48:35,690,170,293,94,197,246,390,0.9142858386039734
2025-12-15 18:48:35,691,171,293,95,197,247,390,0.916012704372406
2025-12-15 18:48:35,692,173,291,96,193,250,390,0.9153954386711121
2025-12-15 18:48:35,693,174,291,97,192,252,390,0.9125978946685791
2025-12-15 18:48:35,694,176,291,98,192,255,390,0.910607099533081
2025-12-15 18:48:35,695,177,291,99,191,255,391,0.9136046171188354
2025-12-15 18:48:35,696,177,288,98,189,256,387,0.920747697353363
2025-12-15 18:48:36,697,177,285,98,185,256,385,0.9323682188987732
2025-12-15 18:48:36,698,178,284,98,183,258,385,0.9418484568595886
2025-12-15 18:48:36,699,179,285,100,184,259,387,0.9307096600532532
2025-12-15 18:48:36,700,181,288,100,186,262,390,0.9298508167266846
2025-12-15 18:48:36,701,179,289,99,187,260,391,0.9266120791435242
2025-12-15 18:48:36,702,177,287,97,185,257,389,0.9272690415382385
2025-12-15 18:48:36,703,177,287,97,185,257,389,0.9272690415382385
2025-12-15 18:48:36,704,171,286,93,185,250,388,0.9316338300704956
2025-12-15 18:48:36,705,233,301,115,191,352,412,0.7771596908569336
2025-12-15 18:48:37,706,334,325,279,222,389,429,0.8003235459327698
2025-12-15 18:48:38,717,222,258,166,169,279,348,0.5490810871124268
2025-12-15 18:48:38,718,180,254,112,158,249,350,0.8708154559135437
2025-12-15 18:48:38,719,164,251,91,157,237,346,0.9320195913314819
2025-12-15 18:48:38,720,160,249,86,154,235,344,0.9520525336265564
2025-12-15 18:48:38,721,160,249,86,154,235,344,0.9520857930183411
2025-12-15 18:48:41,744,185,183,155,155,215,212,0.6607243418693542
2025-12-15 18:48:41,745,185,183,155,155,215,212,0.6607243418693542
2025-12-15 18:48:41,746,168,186,133,154,203,218,0.6158689260482788
2025-12-15 18:48:41,747,162,189,125,154,200,225,0.5602114796638489
2025-12-15 18:48:41,748,161,189,124,154,199,225,0.7152379751205444
2025-12-15 18:48:41,749,161,192,123,155,199,230,0.7419493198394775
2025-12-15 18:48:41,750,160,190,123,155,198,225,0.7003698348999023
2025-12-15 18:48:41,751,160,192,123,155,198,230,0.7417007088661194
2025-12-15 18:48:42,752,160,191,123,155,198,227,0.7392078042030334
2025-12-15 18:48:42,753,162,193,124,157,200,230,0.6866539120674133
2025-12-15 18:48:42,754,162,193,124,157,200,229,0.7009159326553345
2025-12-15 18:48:42,755,161,193,124,158,199,228,0.6479774117469788
2025-12-15 18:48:42,756,160,193,123,159,197,227,0.5376527309417725
2025-12-15 18:48:46,791,167,216,130,185,205,247,0.5439265966415405
2025-12-15 18:48:46,792,172,208,139,186,206,231,0.6074602007865906
2025-12-15 18:48:46,794,169,214,132,185,207,244,0.5015547275543213
2025-12-15 18:48:46,795,171,213,135,186,208,241,0.5621949434280396
2025-12-15 18:48:47,799,175,214,141,188,210,241,0.5140795707702637
2025-12-15 18:48:47,802,179,214,145,190,213,239,0.5229877829551697
2025-12-15 18:48:47,803,172,221,131,192,213,250,0.5838658213615417
2025-12-15 18:48:47,805,173,217,136,192,210,243,0.5506776571273804
2025-12-15 18:48:47,806,170,219,132,191,208,248,0.5869191288948059
2025-12-15 18:48:48,807,163,217,121,184,205,251,0.755662739276886
2025-12-15 18:48:48,808,160,206,118,175,203,238,0.6123092174530029
2025-12-15 18:48:48,809,161,193,126,168,197,218,0.7115222215652466
2025-12-15 18:48:48,809,280,431,253,385,308,478,0.5058379173278809
2025-12-15 18:48:48,811,182,422,84,365,281,479,0.5456370711326599
2025-12-15 18:48:48,813,169,423,77,368,261,479,0.5293095111846924
2025-12-15 18:48:49,822,160,187,124,158,196,217,0.6761299967765808
2025-12-15 18:48:49,824,162,193,121,162,203,224,0.7200942635536194
2025-12-15 18:48:50,825,163,201,121,162,205,241,0.7611989974975586
2025-12-15 18:48:50,826,167,196,123,163,211,229,0.694304347038269
2025-12-15 18:48:50,827,179,190,141,162,218,219,0.5496053099632263
2025-12-15 18:48:50,829,217,188,180,159,255,217,0.5135157108306885
2025-12-15 18:48:50,832,445,346,407,294,483,399,0.6338236927986145
2025-12-15 18:48:50,832,331,434,250,389,412,480,0.5175020694732666
2025-12-15 18:48:50,832,416,430,369,381,464,480,0.5139678120613098
2025-12-15 18:48:50,833,475,363,428,306,523,420,0.8727149963378906
2025-12-15 18:48:50,833,314,227,267,191,361,263,0.710451066493988
2025-12-15 18:48:50,833,386,441,290,403,482,480,0.6393101215362549
2025-12-15 18:48:50,833,234,236,190,192,279,280,0.6376991271972656
2025-12-15 18:48:50,833,313,242,265,191,362,293,0.6201120615005493
2025-12-15 18:48:50,833,479,448,455,417,503,479,0.589977502822876
2025-12-15 18:48:50,833,404,265,367,220,441,311,0.5176898241043091
2025-12-15 18:48:50,833,365,358,310,300,420,416,0.508348822593689
2025-12-15 18:48:51,834,239,234,195,195,283,274,0.7495114207267761
2025-12-15 18:48:51,834,165,375,103,310,227,440,0.7366175055503845
2025-12-15 18:48:51,834,387,441,295,402,480,480,0.7277939319610596
2025-12-15 18:48:51,834,319,231,271,194,368,269,0.7129016518592834
2025-12-15 18:48:51,834,409,268,371,223,448,314,0.6380388736724854
2025-12-15 18:48:51,835,478,355,434,305,522,406,0.8135537505149841
2025-12-15 18:48:51,835,385,438,291,397,480,480,0.7316269874572754
2025-12-15 18:48:51,835,316,232,268,192,364,273,0.729936957359314
2025-12-15 18:48:51,835,237,232,193,194,281,271,0.7133798599243164
2025-12-15 18:48:51,835,404,264,367,221,442,308,0.6756367087364197
2025-12-15 18:48:51,835,165,370,111,306,219,435,0.6125857830047607
2025-12-15 18:48:51,835,275,411,225,344,326,478,0.5537163019180298
2025-12-15 18:48:51,835,374,347,311,293,438,402,0.5078442692756653
2025-12-15 18:48:51,836,465,345,419,295,511,395,0.8019415140151978
2025-12-15 18:48:51,836,310,221,265,187,355,255,0.7722223997116089
2025-12-15 18:48:51,836,229,232,187,188,271,277,0.6669774055480957
2025-12-15 18:48:51,836,393,256,357,214,430,299,0.6322392821311951
2025-12-15 18:48:51,836,373,436,274,393,473,480,0.6128780245780945
2025-12-15 18:48:51,836,232,330,0,187,464,474,0.5092202425003052
2025-12-15 18:48:51,836,268,401,212,336,325,467,0.5048657655715942
2025-12-15 18:48:51,837,458,339,415,288,502,390,0.8076594471931458
2025-12-15 18:48:51,837,300,219,253,181,347,258,0.6913326382637024
2025-12-15 18:48:51,837,268,329,36,180,500,478,0.677935004234314
2025-12-15 18:48:51,837,222,224,181,183,264,266,0.648099958896637
2025-12-15 18:48:51,837,257,393,200,330,314,457,0.5817976593971252
2025-12-15 18:48:51,838,450,332,407,282,494,382,0.7899821400642395
2025-12-15 18:48:51,838,294,211,249,177,340,246,0.6883321404457092
2025-12-15 18:48:51,838,216,216,176,180,257,253,0.6648299694061279
2025-12-15 18:48:51,838,256,390,208,325,305,455,0.6284046769142151
2025-12-15 18:48:51,838,294,225,248,177,340,274,0.6030001640319824
2025-12-15 18:48:51,838,379,247,344,203,415,291,0.5428863763809204
2025-12-15 18:48:51,839,446,326,402,276,490,376,0.8391109108924866
2025-12-15 18:48:51,839,212,212,172,178,252,247,0.7377310991287231
2025-12-15 18:48:51,839,366,419,265,360,467,479,0.7097560167312622
2025-12-15 18:48:51,839,291,208,246,173,336,243,0.6682750582695007
2025-12-15 18:48:51,839,375,241,340,198,410,285,0.6312525272369385
2025-12-15 18:48:51,839,213,324,14,174,413,475,0.541313886642456
2025-12-15 18:48:51,840,449,315,404,264,494,366,0.8062052726745605
2025-12-15 18:48:51,840,293,200,250,164,337,236,0.7126572132110596
2025-12-15 18:48:51,840,345,415,267,351,424,480,0.6905866265296936
2025-12-15 18:48:51,840,214,204,175,167,253,242,0.6575811505317688
2025-12-15 18:48:51,840,376,232,339,188,413,276,0.6270368695259094
2025-12-15 18:48:51,840,215,321,3,163,427,480,0.6039863228797913
2025-12-15 18:48:51,840,258,375,211,309,306,441,0.5387407541275024
2025-12-15 18:48:51,841,450,309,405,259,495,360,0.8038874864578247
2025-12-15 18:48:51,841,375,411,272,343,479,479,0.7274645566940308
2025-12-15 18:48:51,841,215,199,176,164,254,235,0.7177934050559998
2025-12-15 18:48:51,841,377,223,341,182,414,265,0.7016423344612122
2025-12-15 18:48:51,841,293,197,248,158,338,237,0.6072664856910706
2025-12-15 18:48:51,841,217,313,4,162,430,465,0.5585728287696838
2025-12-15 18:48:51,842,450,303,406,253,495,353,0.7889595627784729
2025-12-15 18:48:51,842,216,196,177,159,256,234,0.7230199575424194
2025-12-15 18:48:51,842,377,220,341,178,414,262,0.6596265435218811
2025-12-15 18:48:51,842,294,201,249,154,340,249,0.6369434595108032
2025-12-15 18:48:51,842,295,187,251,154,340,220,0.5891074538230896
2025-12-15 18:48:52,843,449,294,405,245,493,343,0.758992612361908
2025-12-15 18:48:52,843,295,179,255,148,336,210,0.7238713502883911
2025-12-15 18:48:52,843,215,194,175,154,255,235,0.6554238796234131
2025-12-15 18:48:52,843,374,212,339,170,410,255,0.6207219958305359
2025-12-15 18:48:52,843,194,264,153,224,236,304,0.5609989762306213
2025-12-15 18:48:52,844,447,287,403,237,492,337,0.7919679880142212
2025-12-15 18:48:52,844,245,298,71,132,419,464,0.7206600308418274
2025-12-15 18:48:52,844,373,205,337,163,410,247,0.709774374961853
2025-12-15 18:48:52,844,214,187,174,150,255,224,0.7075062394142151
2025-12-15 18:48:52,844,295,177,256,143,334,211,0.7002725601196289
2025-12-15 18:48:52,844,196,254,157,218,236,290,0.5026212930679321
2025-12-15 18:48:52,845,446,286,401,233,491,339,0.85182785987854
2025-12-15 18:48:52,845,213,186,175,148,252,224,0.7505481243133545
2025-12-15 18:48:52,845,373,203,336,162,410,244,0.7012838125228882
2025-12-15 18:48:52,845,211,304,8,141,415,468,0.5604695081710815
2025-12-15 18:48:52,846,447,283,403,232,491,335,0.807720422744751
2025-12-15 18:48:52,846,215,183,176,149,254,218,0.7574328184127808
2025-12-15 18:48:52,846,372,203,335,162,410,244,0.7455070614814758
2025-12-15 18:48:52,846,245,306,5,141,486,472,0.7083207368850708
2025-12-15 18:48:52,846,238,277,54,94,422,460,0.6773169636726379
2025-12-15 18:48:52,846,295,170,256,141,334,200,0.5736224055290222
2025-12-15 18:48:52,847,446,285,403,234,490,337,0.8376550078392029
2025-12-15 18:48:52,847,218,184,178,150,258,218,0.7654921412467957
2025-12-15 18:48:52,847,373,203,337,163,410,244,0.6662880182266235
2025-12-15 18:48:52,847,239,272,54,85,424,460,0.6214749813079834
2025-12-15 18:48:52,847,237,311,6,143,468,480,0.5959603190422058
2025-12-15 18:48:52,847,296,172,258,143,334,202,0.5895798206329346
2025-12-15 18:48:52,847,250,254,13,40,487,468,0.5430522561073303
2025-12-15 18:48:52,848,444,286,400,235,489,338,0.8236216306686401
2025-12-15 18:48:52,848,217,186,179,151,256,221,0.7734682559967041
2025-12-15 18:48:52,848,373,204,337,164,410,245,0.7274243235588074
2025-12-15 18:48:52,848,231,276,35,91,428,462,0.6649583578109741
2025-12-15 18:48:52,848,242,309,3,145,482,473,0.6195061206817627
2025-12-15 18:48:52,848,295,178,255,144,335,212,0.5547653436660767
2025-12-15 18:48:52,849,438,286,391,234,486,338,0.842045247554779
2025-12-15 18:48:52,849,370,207,334,164,407,250,0.7655394673347473
2025-12-15 18:48:52,849,215,186,177,152,254,220,0.7314448952674866
2025-12-15 18:48:52,849,246,308,7,145,485,471,0.7277544140815735
2025-12-15 18:48:52,849,294,171,256,144,332,199,0.6019704937934875
2025-12-15 18:48:52,849,236,288,62,116,410,461,0.6018409729003906
2025-12-15 18:48:52,850,443,285,400,234,486,337,0.8288071751594543
2025-12-15 18:48:52,850,371,204,334,164,408,245,0.8252518177032471
2025-12-15 18:48:52,850,238,307,5,145,472,469,0.7215161323547363
2025-12-15 18:48:52,850,215,187,177,152,253,222,0.7176604866981506
2025-12-15 18:48:52,850,374,401,276,327,472,475,0.5404675006866455
2025-12-15 18:48:52,850,222,253,164,212,281,295,0.530397891998291
2025-12-15 18:48:52,851,443,287,400,236,487,338,0.8074091672897339
2025-12-15 18:48:52,851,371,207,336,166,407,248,0.7906796336174011
2025-12-15 18:48:52,851,233,289,53,119,413,459,0.7278106212615967
2025-12-15 18:48:52,851,241,306,0,141,483,471,0.7268216013908386
2025-12-15 18:48:52,851,217,189,179,153,256,226,0.6838865280151367
2025-12-15 18:48:52,851,294,178,255,146,334,210,0.5914434194564819
2025-12-15 18:48:53,852,443,289,400,238,486,340,0.8256835341453552
2025-12-15 18:48:53,852,245,287,5,106,485,468,0.730463981628418
2025-12-15 18:48:53,852,218,189,180,154,257,224,0.7069290280342102
2025-12-15 18:48:53,852,370,208,333,168,408,249,0.6816936135292053
2025-12-15 18:48:53,852,228,309,42,147,414,472,0.6685393452644348
2025-12-15 18:48:53,852,295,182,257,148,334,217,0.6465092897415161
2025-12-15 18:48:53,853,439,290,397,242,482,339,0.7708708643913269
2025-12-15 18:48:53,853,220,192,181,158,259,227,0.7416444420814514
2025-12-15 18:48:53,853,247,292,11,117,484,467,0.7372341156005859
2025-12-15 18:48:53,853,370,213,333,172,407,255,0.7321075201034546
2025-12-15 18:48:53,853,297,179,260,152,334,207,0.6783556342124939
2025-12-15 18:48:53,853,251,293,78,128,425,458,0.6687282919883728
2025-12-15 18:48:53,854,434,293,392,244,476,342,0.7782936692237854
2025-12-15 18:48:53,854,242,307,4,146,481,468,0.7501741647720337
2025-12-15 18:48:53,854,218,193,180,160,256,227,0.7246764302253723
2025-12-15 18:48:53,854,294,183,258,154,331,212,0.6976634860038757
2025-12-15 18:48:53,854,367,215,331,175,403,256,0.6885523200035095
2025-12-15 18:48:53,855,431,293,390,246,472,340,0.796042263507843
2025-12-15 18:48:53,855,216,195,179,162,253,229,0.7464728355407715
2025-12-15 18:48:53,855,363,217,329,177,398,258,0.7143874764442444
2025-12-15 18:48:53,855,244,314,6,158,483,470,0.6471948027610779
2025-12-15 18:48:53,855,311,432,267,391,355,473,0.5009849667549133
2025-12-15 18:48:53,856,217,196,178,163,256,229,0.7283192873001099
2025-12-15 18:48:53,856,241,315,5,161,477,470,0.7281911969184875
2025-12-15 18:48:53,856,426,293,385,246,467,340,0.7276918292045593
2025-12-15 18:48:53,856,361,218,328,179,395,257,0.6163211464881897
2025-12-15 18:48:53,857,237,315,4,163,471,468,0.7653608918190002
2025-12-15 18:48:53,857,424,293,386,246,462,341,0.735163688659668
2025-12-15 18:48:53,857,216,198,179,164,254,233,0.7286393642425537
2025-12-15 18:48:53,857,265,300,88,143,442,457,0.6468758583068848
2025-12-15 18:48:53,857,358,218,325,180,392,256,0.6429051160812378
2025-12-15 18:48:53,858,214,198,178,166,251,230,0.721328854560852
2025-12-15 18:48:53,858,355,219,323,182,388,257,0.7053704261779785
2025-12-15 18:48:53,858,417,292,378,248,456,337,0.6962940692901611
2025-12-15 18:48:53,858,232,313,8,164,456,462,0.6905996203422546
2025-12-15 18:48:53,858,285,203,249,162,321,245,0.5424596667289734
2025-12-15 18:48:53,859,254,301,62,147,447,455,0.7969369888305664
2025-12-15 18:48:53,859,210,197,175,167,245,227,0.7379352450370789
2025-12-15 18:48:53,859,278,202,240,164,316,240,0.6703065633773804
2025-12-15 18:48:53,859,412,293,374,250,450,337,0.662801206111908
2025-12-15 18:48:53,859,350,220,319,184,382,257,0.5723223090171814
2025-12-15 18:48:53,859,194,260,158,226,231,294,0.5092456936836243
2025-12-15 18:48:53,860,224,318,7,168,442,468,0.7700071930885315
2025-12-15 18:48:53,860,205,201,172,170,239,232,0.6777888536453247
2025-12-15 18:48:53,860,344,224,312,186,376,262,0.6638401746749878
2025-12-15 18:48:53,860,274,205,236,166,312,245,0.661418616771698
2025-12-15 18:48:53,860,406,296,371,252,442,340,0.6559606790542603
2025-12-15 18:48:54,861,235,317,31,170,439,464,0.7364072203636169
2025-12-15 18:48:54,861,201,203,168,172,235,235,0.6904729604721069
2025-12-15 18:48:54,861,399,297,362,254,436,341,0.6844399571418762
2025-12-15 18:48:54,861,270,207,234,169,307,245,0.6276301145553589
2025-12-15 18:48:54,861,340,226,308,190,372,263,0.5601586103439331
2025-12-15 18:48:54,862,199,206,166,174,233,239,0.6960687637329102
2025-12-15 18:48:54,862,225,319,21,172,429,466,0.6325423121452332
2025-12-15 18:48:54,862,394,299,359,256,430,343,0.5924645662307739
2025-12-15 18:48:54,862,266,207,230,171,303,244,0.5767315030097961
2025-12-15 18:48:54,863,262,205,224,172,300,238,0.6903647184371948
2025-12-15 18:48:54,863,198,206,163,175,233,238,0.6387815475463867
2025-12-15 18:48:54,864,198,209,163,176,233,242,0.6200716495513916
2025-12-15 18:48:54,864,262,206,225,174,300,239,0.5598477721214294
2025-12-15 18:48:54,864,392,301,358,259,427,344,0.5370315909385681
2025-12-15 18:48:54,865,198,210,163,177,234,243,0.6155745387077332
2025-12-15 18:48:54,865,262,205,225,174,299,237,0.5950828790664673
2025-12-15 18:48:54,866,194,206,161,177,228,235,0.5019761919975281
2025-12-15 18:48:54,867,252,208,218,173,287,243,0.6755741238594055
2025-12-15 18:48:54,868,242,207,207,171,278,243,0.5366635918617249
2025-12-15 18:48:54,868,183,210,150,175,217,246,0.5153431296348572
2025-12-15 18:48:54,869,233,204,200,169,266,240,0.5936840176582336
2025-12-15 18:48:54,870,221,202,187,167,255,238,0.7346914410591125
2025-12-15 18:48:54,870,162,194,131,168,193,220,0.6270182132720947
2025-12-15 18:48:55,871,213,198,179,165,247,231,0.6698412895202637
2025-12-15 18:48:55,872,205,201,171,166,239,237,0.6195966601371765
